,full_address,lat,lon
2701,250 Bishan St 22,1.3616517,103.8438623
2702,250 Bt Batok East Ave 5,1.3510325,103.7569367
2703,250 Choa Chu Kang Ave 2,1.3793643,103.7453885
2704,250 Jurong East St 24,1.3426414,103.7399362
2705,250 Kim Keat Link,1.3317748,103.8569974
2706,250 Pasir Ris St 21,1.3702516,103.9627583
2707,250 Tampines St 21,1.3523254,103.9484346
2708,250 Yishun Ave 9,1.4355122,103.8415751
2709,250A Compassvale St,1.39455,103.9000949
2710,250B Compassvale St,1.392063,103.899896
2711,250C Compassvale St,1.392649,103.899902
2712,250D Compassvale St,1.39308,103.899956
2713,251 Bangkit Rd,1.3803091,103.7738601
2714,251 Bishan St 22,1.361795,103.8444058
2715,251 Bt Batok East Ave 5,1.3508429,103.7574845
2716,251 Choa Chu Kang Ave 2,1.3783006,103.7445976
2717,251 Compassvale St,1.393622,103.900025
2718,251 Hougang Ave 3,1.3600535,103.8916077
2719,251 Jurong East St 24,1.3431215,103.7397924
2720,251 Kim Keat Link,1.3315722,103.8571926
2721,251 Pasir Ris St 21,1.3702538,103.9623957
2722,251 Tampines St 21,1.3528384,103.9483439
2723,251 Yishun Ring Rd,1.434803,103.841373
2724,252 Bangkit Rd,1.37996,103.7740185
2725,252 Bishan St 22,1.3620928,103.8435905
2726,252 Bt Batok East Ave 5,1.3506644,103.7571544
2727,252 Choa Chu Kang Ave 2,1.3782785,103.7452539
2728,252 Compassvale St,1.3940443,103.9009324
2729,252 Hougang Ave 3,1.3601941,103.8926044
2730,252 Jurong East St 24,1.3430725,103.7381938
2731,252 Kim Keat Link,1.331238,103.857235
2732,252 Pasir Ris St 21,1.3684226,103.9624863
2733,252 Tampines St 21,1.3525418,103.9489785
2734,252 Yishun Ring Rd,1.434706,103.841046
2735,253 Ang Mo Kio St 21,1.3697648,103.8345326
2736,253 Bangkit Rd,1.3800833,103.774856
2737,253 Bishan St 22,1.3622419,103.8431376
2738,253 Bt Batok East Ave 5,1.3502018,103.7575001
2739,253 Compassvale St,1.3942525,103.9002972
2740,253 Hougang Ave 3,1.3604897,103.8921513
2741,253 Jurong East St 24,1.3434465,103.736648
2742,253 Kim Keat Ave,1.331142,103.8577789
2743,253 Pasir Ris St 21,1.3681259,103.963121
2744,253 Serangoon Ctrl Dr,1.3539873,103.8708133
2745,253 Simei St 1,1.3418527,103.9526726
2746,253 Tampines St 21,1.3530617,103.9477094
2747,253 Yishun Ring Rd,1.4349683,103.8405334
2748,253A Ang Mo Kio St 21,1.37006,103.8341703
2749,254 Ang Mo Kio Ave 4,1.3703801,103.8345568
2750,254 Bangkit Rd,1.3796314,103.7737922
2751,254 Bishan St 22,1.3618757,103.8431376
2752,254 Bt Batok East Ave 4,1.3497044,103.7580206
2753,254 Choa Chu Kang Ave 2,1.3782308,103.7440093
2754,254 Compassvale Rd,1.394155,103.899767
2755,254 Hougang Ave 3,1.3603475,103.8914264
2756,254 Kim Keat Ave,1.331723,103.858321
2757,254 Pasir Ris St 21,1.3681227,103.9636649
2758,254 Serangoon Ctrl Dr,1.354041,103.871142
2759,254 Simei St 1,1.3419854,103.9518794
2760,254 Tampines St 21,1.3530532,103.9491598
2761,254 Yishun Ring Rd,1.4346014,103.8405334
2762,255 Ang Mo Kio Ave 4,1.3707178,103.834442
2763,255 Bangkit Rd,1.379636,103.7730226
2764,255 Bishan St 22,1.3616581,103.8427753
2765,255 Bt Batok East Ave 4,1.3501597,103.7584506
2766,255 Compassvale Rd,1.3944658,103.8993049
2767,255 Kim Keat Ave,1.3318543,103.8583499
2768,255 Pasir Ris St 21,1.3685588,103.9642089
2769,255 Serangoon Ctrl Dr,1.3551231,103.8706774
2770,255 Simei St 1,1.3423347,103.9515848
2771,255 Tampines St 21,1.3527535,103.9503383
2772,255 Yishun Ring Rd,1.4343073,103.840624
2773,256 Ang Mo Kio Ave 4,1.3705997,103.835846
2774,256 Bishan St 22,1.3612923,103.8426847
2775,256 Bt Batok East Ave 4,1.3508011,103.7583828
2776,256 Compassvale Rd,1.3939111,103.8990738
2777,256 Jurong East St 24,1.3441045,103.7382863
2778,256 Kim Keat Ave,1.3320999,103.8581702
2779,256 Pasir Ris St 21,1.367608,103.9640276
2780,256 Serangoon Ctrl Dr,1.3551926,103.8713116
2781,256 Simei St 1,1.3429191,103.9517661
2782,256 Tampines St 21,1.3533407,103.9500663
2783,256 Yishun Ring Rd,1.4340362,103.8399673
2784,256A Sumang Walk,1.4060265,103.8954798
2785,256B Sumang Walk,1.4055689,103.8954588
2786,256C Sumang Walk,1.4053403,103.8959576
2787,256D Sumang Walk,1.4049485,103.8957983
2788,257 Bangkit Rd,1.3785541,103.7731358
2789,257 Bishan St 22,1.3600445,103.8431376
2790,257 Boon Lay Dr,1.3459434,103.7082177
2791,257 Bt Batok East Ave 4,1.35117,103.7579303
2792,257 Jurong East St 24,1.3446131,103.7390105
2793,257 Kim Keat Ave,1.3325785,103.8574139
2794,257 Pasir Ris St 21,1.367097,103.9637556
2795,257 Serangoon Ctrl Dr,1.3552627,103.8718552
2796,257 Tampines St 21,1.3537809,103.949885
2797,257 Yishun Ring Rd,1.4345711,103.8394917
2798,257A Compassvale Rd,1.392383,103.897668
2799,257B Compassvale Rd,1.392579,103.896967
2800,257C Compassvale Rd,1.3928467,103.8962291
2801,258 Ang Mo Kio Ave 4,1.3699729,103.8365253
2802,258 Bishan St 22,1.3598274,103.8426847
2803,258 Boon Lay Dr,1.3462706,103.708625
2804,258 Bt Batok East Ave 4,1.3513108,103.758926
2805,258 Jurong East St 24,1.3437346,103.7389199
2806,258 Kim Keat Ave,1.3325768,103.8575409
2807,258 Serangoon Ctrl Dr,1.3550337,103.8725778
2808,258 Tampines St 21,1.354365,103.950157
2809,258 Yishun St 22,1.4351175,103.8397964
2810,258A Compassvale Rd,1.3931721,103.8969478
2811,258A Punggol Field,1.4038646,103.8959377
2812,258B Compassvale Rd,1.392807,103.8973449
2813,258B Punggol Field,1.4036407,103.8963596
2814,258C Compassvale Rd,1.393252,103.8976045
2815,258C Punggol Field,1.4041341,103.8963197
2816,258D Compassvale Rd,1.3935249,103.8970889
2817,259 Ang Mo Kio Ave 2,1.3685541,103.8315806
2818,259 Bishan St 22,1.3599765,103.8422318
2819,259 Boon Lay Dr,1.3455194,103.7086927
2820,259 Bt Batok East Ave 4,1.3513302,103.7595486
2821,259 Bt Panjang Ring Rd,1.3773085,103.7730453
2822,259 Jurong East St 24,1.3441689,103.739825
2823,259 Kim Keat Ave,1.3338933,103.8577221
2824,259 Tampines St 21,1.3550981,103.9499757
2825,259 Yishun St 22,1.4351868,103.8391565
2826,259A Compassvale Rd,1.394033,103.896862
2827,259A Punggol Field,1.4039186,103.8955947
2828,259B Compassvale Rd,1.393906,103.897501
2829,259B Punggol Field,1.403898,103.8954346
2830,259C Compassvale Rd,1.3937298,103.8979475
2831,259C Punggol Field,1.4045115,103.8957812
2832,25A Jln Membina,1.2836327,103.8261851
2833,25B Jln Membina,1.2836413,103.8254401
2834,26 Bendemeer Rd,1.3184664,103.8630419
2835,26 Chai Chee Rd,1.3233495,103.9235924
2836,26 Dover Cres,1.3060032,103.7815558
2837,26 Ghim Moh Link,1.3083268,103.7857203
2838,26 Jln Berseh,1.3063,103.857566
2839,26 Jln Klinik,1.288261,103.8283736
2840,26 Marsiling Dr,1.441973,103.772688
2841,26 New Upp Changi Rd,1.3233401,103.9342698
2842,26 Teck Whye Lane,1.3775575,103.7556637
2843,26 Telok Blangah Cres,1.2767608,103.8189544
2844,26 Tiong Bahru Rd,1.28577,103.8308216
2845,26 Toa Payoh East,1.3328732,103.8569068
2846,260 Bishan St 22,1.3596114,103.8420506
2847,260 Boon Lay Dr,1.3451572,103.7079687
2848,260 Bt Batok East Ave 4,1.3509445,103.7589259
2849,260 Jurong East St 24,1.3437273,103.740187
2850,260 Tampines St 21,1.3546583,103.9500663
2851,260 Yishun St 22,1.4355185,103.8392132
2852,260A Punggol Way,1.404923,103.8968404
2853,260A Sengkang East Way,1.3931987,103.8955721
2854,260B Punggol Way,1.4047619,103.8967952
2855,260B Sengkang East Way,1.3935475,103.8952717
2856,260C Punggol Way,1.4048314,103.8967361
2857,260C Sengkang East Way,1.394168,103.895473
2858,260D Sengkang East Way,1.3942561,103.8959995
2859,261 Bishan St 22,1.358972,103.8433847
2860,261 Boon Lay Dr,1.3456701,103.7079687
2861,261 Bt Batok East Ave 4,1.3505972,103.7588128
2862,261 Jurong East St 24,1.3445315,103.7404587
2863,261 Serangoon Ctrl Dr,1.3539372,103.872293
2864,261 Tampines St 21,1.3542865,103.9510635
2865,261 Yishun St 22,1.4350918,103.8389009
2866,261A Punggol Way,1.4060083,103.8968916
2867,261A Sengkang East Way,1.3941352,103.894355
2868,261B Punggol Way,1.4060209,103.8964783
2869,261B Sengkang East Way,1.3937251,103.8941364
2870,261C Punggol Way,1.405658,103.8963891
2871,261C Sengkang East Way,1.393531,103.894507
2872,261D Sengkang East Way,1.393531,103.894507
2873,262 Bishan St 22,1.3592891,103.8424712
2874,262 Boon Lay Dr,1.3446491,103.7071541
2875,262 Bt Batok East Ave 4,1.3506309,103.7593107
2876,262 Jurong East St 24,1.34401,103.740985
2877,262 Serangoon Ctrl Dr,1.3534336,103.8724201
2878,262 Tampines St 21,1.3537767,103.9506103
2879,262 Waterloo St,1.29865,103.851657
2880,262 Yishun St 22,1.4358023,103.8391521
2881,262A Compassvale St,1.395574,103.894962
2882,262B Compassvale St,1.395249,103.895461
2883,262C Compassvale St,1.394689,103.895101
2884,262D Compassvale St,1.3942409,103.8949712
2885,263 Bishan St 22,1.3589336,103.8423612
2886,263 Boon Lay Dr,1.3452923,103.7067696
2887,263 Bt Batok East Ave 4,1.3502109,103.7591069
2888,263 Jurong East St 24,1.3443435,103.7413186
2889,263 Serangoon Ctrl Dr,1.3537489,103.8719687
2890,263 Tampines St 21,1.3532622,103.9509729
2891,263 Waterloo St,1.2984307,103.8523643
2892,263 Yishun St 22,1.4361929,103.8390278
2893,264 Bishan St 24,1.3583667,103.8419601
2894,264 Boon Lay Dr,1.3461885,103.7069736
2895,264 Bt Batok East Ave 4,1.3498446,103.7591069
2896,264 Jurong East St 24,1.3437201,103.7414541
2897,264 Tampines St 21,1.3528219,103.9511542
2898,264 Waterloo St,1.299144,103.852039
2899,264 Yishun St 22,1.4355878,103.8382463
2900,264A Compassvale Bow,1.381104,103.8968809
2901,264A Punggol Way,1.4059531,103.8985851
2902,264B Compassvale Bow,1.381375,103.896538
2903,264C Compassvale Bow,1.38155,103.8962169
2904,264D Compassvale Bow,1.381629,103.895967
2905,264E Compassvale Bow,1.381739,103.89555
2906,264F Compassvale Bow,1.381716,103.8952879
2907,265 Bishan St 24,1.358466,103.8420835
2908,265 Boon Lay Dr,1.3456778,103.7066115
2909,265 Bt Batok East Ave 4,1.3499142,103.7597406
2910,265 Tampines St 21,1.3524623,103.9500663
2911,265 Toh Guan Rd,1.3406555,103.744575
2912,265 Yishun St 22,1.4366846,103.8388803
2913,265A Compassvale Link,1.3825738,103.8951981
2914,265A Punggol Way,1.4057902,103.8988847
2915,265B Compassvale Link,1.38223,103.895741
2916,265B Punggol Way,1.4059715,103.8990307
2917,265C Compassvale Link,1.382146,103.896062
2918,265C Punggol Way,1.4059715,103.8990307
2919,265D Compassvale Bow,1.381978,103.896452
2920,265D Punggol Way,1.4059715,103.8990307
2921,265E Compassvale Bow,1.381906,103.896722
2922,266 Bishan St 24,1.3581349,103.8421728
2923,266 Boon Lay Dr,1.3463387,103.7063401
2924,266 Bt Batok East Ave 4,1.3493256,103.7601931
2925,266 Pasir Ris St 21,1.3661577,103.9638157
2926,266 Tampines St 21,1.3519483,103.9503383
2927,266 Toh Guan Rd,1.3411155,103.7441903
2928,266 Yishun St 22,1.4369938,103.8387094
2929,266A Compassvale Bow,1.382474,103.896852
2930,266A Punggol Way,1.4059388,103.8979281
2931,266B Compassvale Bow,1.382525,103.8971711
2932,266B Punggol Way,1.4056097,103.8977922
2933,266C Compassvale Bow,1.3827452,103.8974297
2934,266C Punggol Way,1.4050971,103.8977016
2935,266D Punggol Way,1.4048506,103.89815
2936,267 Bishan St 24,1.3576108,103.842631
2937,267 Boon Lay Dr,1.3464953,103.7069801
2938,267 Bt Batok East Ave 4,1.3485931,103.760193
2939,267 Pasir Ris St 21,1.3657817,103.9633023
2940,267 Tampines St 21,1.350784,103.9491598
2941,267 Toh Guan Rd,1.3410576,103.7447108
2942,267 Yishun St 22,1.4370487,103.8393332
2943,267A Compassvale Link,1.3830174,103.8978602
2944,267A Punggol Field,1.4044907,103.8975456
2945,267B Compassvale Link,1.383156,103.897525
2946,267B Punggol Field,1.404437,103.898043
2947,267C Punggol Field,1.40427,103.898386
2948,268 Bishan St 24,1.3577038,103.8425941
2949,268 Bt Batok East Ave 4,1.3493318,103.7591068
2950,268 Pasir Ris St 21,1.3651971,103.963121
2951,268 Tampines St 21,1.3514326,103.9477774
2952,268 Toh Guan Rd,1.3418796,103.7450502
2953,268 Yishun St 22,1.4368997,103.8396956
2954,268A Boon Lay Dr,1.348089,103.7076979
2955,268A Compassvale Link,1.384262,103.896552
2956,268A Punggol Field,1.4040868,103.897387
2957,268B Boon Lay Dr,1.3477396,103.7079466
2958,268B Compassvale Link,1.384401,103.896332
2959,268B Punggol Field,1.4038654,103.8973249
2960,268C Boon Lay Dr,1.3472806,103.7081501
2961,268C Compassvale Link,1.384657,103.8960479
2962,268C Punggol Field,1.403457,103.897846
2963,268D Compassvale Link,1.384911,103.895782
2964,268D Punggol Field,1.4034272,103.8982373
2965,269 Bishan St 24,1.356973,103.8423224
2966,269 Bt Batok East Ave 4,1.3485983,103.7592877
2967,269 Pasir Ris St 21,1.365267,103.9636649
2968,269 Tampines St 21,1.3504965,103.9482533
2969,269 Toh Guan Rd,1.3414644,103.745519
2970,269 Yishun St 22,1.437116,103.8403296
2971,269A Compassvale Link,1.3839919,103.8956505
2972,269A Punggol Field,1.4030581,103.8991325
2973,269A Queen St,1.3001505,103.8538113
2974,269B Compassvale Link,1.383666,103.895533
2975,269B Punggol Field,1.403084,103.8986369
2976,269B Queen St,1.3001505,103.8538113
2977,269C Compassvale Link,1.383502,103.896391
2978,269C Punggol Field,1.403084,103.8986369
2979,269D Compassvale Link,1.3834696,103.8967576
2980,26A Jln Membina,1.283066,103.826076
2981,26B Jln Membina,1.283015,103.8254644
2982,26C Jln Membina,1.282443,103.8255118
2983,26D Jln Membina,1.2827245,103.8246601
2984,27 Balam Rd,1.3303628,103.8862615
2985,27 Chai Chee Rd,1.3242967,103.9234118
2986,27 Dover Cres,1.3055729,103.7812359
2987,27 Ghim Moh Link,1.3083426,103.7852002
2988,27 Jln Bahagia,1.326073,103.8590131
2989,27 Lim Liak St,1.285464,103.830739
2990,27 Marine Cres,1.3039458,103.9135381
2991,27 Marsiling Dr,1.4426281,103.774365
2992,27 New Upp Changi Rd,1.3241599,103.9349227
2993,27 Telok Blangah Way,1.2745221,103.8214536
2994,27 Toa Payoh East,1.3323619,103.8567256
2995,270 Bangkit Rd,1.3770833,103.7739506
2996,270 Bishan St 24,1.356979,103.842072
2997,270 Pasir Ris St 21,1.3654829,103.9642996
2998,270 Tampines St 21,1.3499804,103.9488878
2999,270 Toh Guan Rd,1.3411973,103.7458875
3000,270 Yishun St 22,1.4374117,103.8399673
3001,270A Punggol Field,1.4039414,103.8995928
3002,270A Sengkang Ctrl,1.385768,103.894137
3003,270B Punggol Field,1.404083,103.899142
3004,270C Punggol Field,1.404177,103.898748
3005,271 Bangkit Rd,1.377185,103.774012
3006,271 Bishan St 24,1.3562374,103.8428659
3007,271 Bt Batok East Ave 4,1.3482544,103.7585861
3008,271 Choa Chu Kang Ave 2,1.378662,103.7423574
3009,271 Pasir Ris St 21,1.3658512,103.9639369
3010,271 Queen St,1.3010138,103.8537971
3011,271 Tampines St 21,1.35027,103.9494318
3012,271 Toh Guan Rd,1.3415615,103.7462496
3013,271 Yishun St 22,1.4378677,103.8403975
3014,271A Jurong West St 24,1.3508208,103.7040787
3015,271A Punggol Walk,1.403669,103.9004881
3016,271A Sengkang Ctrl,1.3859167,103.8948843
3017,271B Jurong West St 24,1.3505448,103.7042823
3018,271B Punggol Walk,1.404155,103.900593
3019,271B Sengkang Ctrl,1.385602,103.8945073
3020,271C Jurong West St 24,1.3502146,103.7043728
3021,271C Punggol Walk,1.403845,103.901032
3022,271C Sengkang Ctrl,1.3850849,103.894541
3023,271D Jurong West St 24,1.3501561,103.7049836
3024,271D Punggol Walk,1.4034933,103.9008293
3025,272 Bangkit Rd,1.3775688,103.7745511
3026,272 Bishan St 24,1.356551,103.842798
3027,272 Bt Batok East Ave 4,1.3488264,103.7578393
3028,272 Choa Chu Kang Ave 2,1.3788044,103.7430815
3029,272 Pasir Ris St 21,1.3650249,103.9643676
3030,272 Tampines St 22,1.3490946,103.950157
3031,272 Toh Guan Rd,1.3421346,103.745529
3032,272 Yishun St 22,1.4380745,103.839605
3033,272A Jurong West St 24,1.3504482,103.7051646
3034,272A Punggol Walk,1.4029999,103.9006738
3035,272A Sengkang Ctrl,1.385281,103.893953
3036,272B Jurong West St 24,1.3505958,103.7049836
3037,272B Punggol Walk,1.403287,103.90025
3038,272B Sengkang Ctrl,1.384806,103.893852
3039,272C Jurong West St 24,1.3508292,103.7047943
3040,272C Punggol Walk,1.402881,103.900094
3041,272C Sengkang Ctrl,1.384317,103.893694
3042,272D Jurong West St 24,1.3511113,103.7045311
3043,272D Punggol Walk,1.4027559,103.900488
3044,272D Sengkang Ctrl,1.383785,103.893673
3045,273 Bangkit Rd,1.3775847,103.775279
3046,273 Choa Chu Kang Ave 2,1.3791754,103.7431021
3047,273 Pasir Ris St 21,1.3646976,103.9640049
3048,273 Tampines St 22,1.3487271,103.9504289
3049,273 Toh Guan Rd,1.3425375,103.7452765
3050,273 Yishun St 22,1.4375624,103.8393332
3051,273A Bishan St 24,1.3563043,103.8439529
3052,273A Compassvale Link,1.3841356,103.8949983
3053,273A Jurong West Ave 3,1.3514846,103.7031739
3054,273A Punggol Pl,1.402259,103.902171
3055,273B Bishan St 24,1.3560509,103.8434547
3056,273B Compassvale Link,1.384547,103.895027
3057,273B Jurong West Ave 3,1.3515504,103.7036262
3058,273B Punggol Pl,1.40201,103.901791
3059,273C Compassvale Link,1.384541,103.894498
3060,273C Jurong West Ave 3,1.352054,103.7038974
3061,273C Punggol Pl,1.4022707,103.9013943
3062,273D Compassvale Link,1.3841826,103.8946913
3063,273D Jurong West Ave 3,1.3522671,103.7030573
3064,273D Punggol Pl,1.402623,103.901403
3065,274 Bangkit Rd,1.3771518,103.7747655
3066,274 Bt Batok East Ave 4,1.347912,103.757988
3067,274 Choa Chu Kang Ave 2,1.379378,103.742822
3068,274 Pasir Ris St 21,1.364184,103.9641862
3069,274 Tampines St 22,1.3482906,103.9499757
3070,274 Toh Guan Rd,1.3419978,103.7467927
3071,274 Yishun St 22,1.4374591,103.8387122
3072,274A Jurong West Ave 3,1.3523739,103.7036002
3073,274A Punggol Pl,1.4025879,103.9025086
3074,274B Jurong West St 25,1.3528156,103.7032383
3075,274B Punggol Pl,1.4032177,103.9023912
3076,274C Jurong West St 25,1.3528489,103.7038264
3077,274C Punggol Pl,1.4033751,103.9021254
3078,274D Jurong West Ave 3,1.3522232,103.7043241
3079,274D Punggol Pl,1.4030579,103.9016905
3080,275 Bangkit Rd,1.3768586,103.7747655
3081,275 Bt Batok East Ave 4,1.3481705,103.7581725
3082,275 Choa Chu Kang Ave 2,1.3793957,103.7422669
3083,275 Pasir Ris St 21,1.3642906,103.9647302
3084,275 Tampines St 22,1.3478488,103.9504289
3085,275 Toh Guan Rd,1.3409109,103.7479468
3086,275 Yishun St 22,1.437751,103.838555
3087,275A Bishan St 24,1.3566732,103.8435
3088,275A Compassvale Link,1.3828186,103.894738
3089,275A Jurong West St 25,1.3524557,103.7021072
3090,275B Compassvale Link,1.383235,103.894541
3091,275B Jurong West St 25,1.3527275,103.7026275
3092,275C Compassvale Link,1.383236,103.89396
3093,275C Jurong West St 25,1.3530924,103.7028989
3094,275D Compassvale Link,1.3824826,103.8940103
3095,275D Jurong West St 25,1.353531,103.7030799
3096,276 Bangkit Rd,1.3762045,103.7753968
3097,276 Choa Chu Kang Ave 2,1.3796044,103.7441677
3098,276 Tampines St 22,1.3474818,103.9506103
3099,276 Toh Guan Rd,1.341042,103.7474263
3100,276 Yishun St 22,1.4379078,103.8379022
3101,276A Jurong West St 25,1.3532353,103.7035324
3102,276B Jurong West Ave 3,1.352792,103.7041658
3103,276C Jurong West St 25,1.3531984,103.7042763
3104,276D Jurong West St 25,1.3536146,103.7044599
3105,277 Bangkit Rd,1.3761257,103.7747655
3106,277 Choa Chu Kang Ave 2,1.3800416,103.7446203
3107,277 Tampines St 22,1.3474054,103.9511542
3108,277 Toh Guan Rd,1.3412649,103.7468832
3109,277 Yishun St 22,1.4380167,103.8369254
3110,277A Compassvale Link,1.381886,103.894502
3111,277B Compassvale Link,1.382338,103.894509
3112,277C Compassvale Link,1.3823625,103.8940316
3113,277D Compassvale Link,1.381849,103.893933
3114,278 Bishan St 24,1.3573779,103.8435163
3115,278 Bt Batok East Ave 3,1.3477971,103.7578754
3116,278 Choa Chu Kang Ave 3,1.3801816,103.7434401
3117,278 Tampines St 22,1.3468188,103.9513355
3118,278 Toh Guan Rd,1.3408831,103.746408
3119,278 Yishun St 22,1.4382313,103.8379745
3120,279 Choa Chu Kang Ave 3,1.3811476,103.7432125
3121,279 Tampines St 22,1.3463433,103.9512902
3122,279 Toh Guan Rd,1.3407517,103.7469737
3123,279 Yishun St 22,1.438507,103.8377172
3124,279A Sengkang East Ave,1.3858305,103.8930575
3125,279B Sengkang East Ave,1.3854101,103.8928989
3126,279C Sengkang East Ave,1.3857605,103.8925138
3127,27A Jln Membina,1.2822539,103.8246208
3128,27B Jln Membina,1.2822142,103.8245988
3129,28 Balam Rd,1.3305808,103.8865333
3130,28 Bendemeer Rd,1.318697,103.863235
3131,28 Cassia Cres,1.3090145,103.8836338
3132,28 Ghim Moh Link,1.3088929,103.7849285
3133,28 Hoy Fatt Rd,1.2864623,103.8098075
3134,28 Jln Bahagia,1.3257906,103.8588056
3135,28 Jln Bt Merah,1.286411,103.8098657
3136,28 Jln Klinik,1.2879695,103.8281924
3137,28 Kelantan Rd,1.3059994,103.8572918
3138,28 Marine Cres,1.3033982,103.9134021
3139,28 Marsiling Dr,1.4428122,103.773679
3140,28 New Upp Changi Rd,1.32374,103.9349004
3141,28 Telok Blangah Rise,1.2739914,103.8209274
3142,28 Tiong Bahru Rd,1.2857107,103.8303942
3143,280 Bt Batok East Ave 3,1.3478798,103.7568434
3144,280 Choa Chu Kang Ave 3,1.380767,103.742842
3145,280 Tampines St 22,1.3475491,103.9516074
3146,280 Toh Guan Rd,1.3403647,103.7474037
3147,280 Yishun St 22,1.4385808,103.8368828
3148,280A Sengkang East Ave,1.3861098,103.8923099
3149,280B Sengkang East Ave,1.3861301,103.8919701
3150,281 Bishan St 24,1.3572528,103.8445869
3151,281 Bt Batok East Ave 3,1.3475487,103.7575258
3152,281 Choa Chu Kang Ave 3,1.3810032,103.743172
3153,281 Tampines St 22,1.3471784,103.9524233
3154,281 Toh Guan Rd,1.3399491,103.7464306
3155,281 Yishun St 22,1.4390995,103.8374027
3156,281A Sengkang East Ave,1.3860772,103.8916303
3157,281B Sengkang East Ave,1.3857632,103.8920607
3158,282 Choa Chu Kang Ave 3,1.3803429,103.7432625
3159,282 Tampines St 22,1.3477639,103.9524233
3160,282 Toh Guan Rd,1.3396338,103.7471321
3161,282 Yishun Ave 6,1.439527,103.838592
3162,282A Sengkang East Ave,1.385323,103.8921513
